		embryo_1	embryo_1	embryo_1	embryo_1	embryo_2	embryo_2	embryo_2	embryo_2	embryo_3	embryo_3	embryo_3	embryo_3	embryo_4	embryo_4	embryo_4	embryo_4	embryo_5	embryo_5	embryo_5	embryo_5
ENSMUSG00000008373	Prpf31	1103040.0	1372010.0	2901630.0	1332240.0	2977930.0	4265250.0	3023490.0	2913260.0	2169670.0	2322820.0	1331240.0	182144.0	2930350.0	2793300.0	4701660.0	2359990.0	3922040.0	2992730.0	4374260.0	3517440.0
ENSMUSG00000008384	Sertad1	3126060.0	2263700.0	2091470.0	2766710.0	4417460.0	2908260.0	4125140.0	3052620.0	2942130.0	216942.0	5074830.0	1556290.0	327479.0	2116690.0	1030160.0	2743150.0	2058440.0	2550130.0	5364810.0	2127920.0
ENSMUSG00000008393	Carhsp1	165703.0	135637.0	432872.0	255843.0	396960.0	188775.0	141254.0	221612.0	148101.0	103258.0	302233.0	279511.0	326325.0	107313.0	107743.0	350157.0	128601.0	291015.0	207589.0	150202.0
ENSMUSG00000008429	Herpud2	80841.7	47610.3	377103.0	6939.2	240959.0	206924.0	94935.7	14011.6	10512.4	465777.0	2554.2	129338.0	272354.0	15689.0	16527.5	14364.4	37844.3	11092.2	525381.0	309606.0
ENSMUSG00000008435	Rdh13	1090710.0	1643260.0	1628360.0	734744.0	891350.0	1937910.0	880174.0	1680600.0	1745130.0	413359.0	1151180.0	1071270.0	1106840.0	621864.0	604562.0	633733.0	750531.0	810098.0	1190340.0	1111240.0
ENSMUSG00000008438	Adam21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1439.6	0.0	1552.0	0.0	1358.4	0.0
ENSMUSG00000008450	Nutf2	13780.0	15393.9	17490.3	8565.9	350965.0	369092.0	186115.0	12284.2	15901.7	3123.7	9417.5	5403.0	18256.8	15663.7	25501.9	455060.0	6095.6	0.0	47646.8	7472.9
ENSMUSG00000008475	Arpc5	829326.0	651869.0	1383510.0	1521670.0	914723.0	1089210.0	1015840.0	673689.0	163395.0	323384.0	1484780.0	253052.0	997997.0	1707550.0	1122060.0	1128280.0	1738960.0	32822.5	444942.0	1181360.0
ENSMUSG00000008482	Rnf151	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	627659.0	0.0	0.0	0.0	34700.6	0.0	0.0
ENSMUSG00000008489	Elavl2	121345.0	13284.0	163395.0	442323.0	396000.0	251501.0	104125.0	892723.0	501744.0	522640.0	412617.0	749196.0	337035.0	49396.2	2807.9	41926.1	5784.9	0.0	279548.0	368750.0
ENSMUSG00000008496	Pou2f2	12772.3	4838.2	0.0	0.0	16649.4	12016.6	61923.0	37131.9	0.0	70552.5	54233.2	598350.0	448212.0	0.0	0.0	0.0	0.0	0.0	0.0	28301.6
ENSMUSG00000008575	Nfib	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	654.1	0.0	0.0	515.7	0.0	0.0	0.0	2002.3	575.0	793.8	0.0	27463.0
ENSMUSG00000008601	Rab25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12224.4
ENSMUSG00000008604	Ubqln4	125302.0	9854.4	57554.7	266893.0	240064.0	27574.3	283512.0	371034.0	0.0	46536.6	1816.2	63294.3	1610.4	0.0	115813.0	75525.9	55329.4	133999.0	117712.0	20476.8
ENSMUSG00000008658	Rbfox1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5722.1	0.0	0.0	0.0	0.0
ENSMUSG00000008668	Rps18	13932400.0	10126600.0	9507810.0	10434200.0	13020000.0	19064400.0	17643000.0	10575700.0	11095600.0	13870200.0	13865900.0	11222500.0	13462100.0	20014100.0	14201200.0	14132000.0	13703400.0	12598100.0	9315440.0	18300200.0
ENSMUSG00000008682	Rpl10	5332880.0	6571810.0	4920130.0	2919690.0	10386900.0	8210700.0	14623000.0	3878510.0	2992310.0	13943500.0	7787080.0	11754300.0	11696700.0	11030300.0	6228570.0	4361980.0	2259740.0	6731310.0	10451900.0	9855230.0
ENSMUSG00000008683	Rps15a	11886200.0	9705860.0	16872800.0	13403600.0	7227580.0	29249900.0	16162300.0	11537300.0	10876400.0	23517100.0	14484100.0	14235600.0	19662200.0	5608940.0	12254500.0	15570300.0	10854000.0	10549100.0	27098700.0	17189500.0
ENSMUSG00000008690	Ncaph2	5292450.0	4018970.0	4164130.0	4863160.0	3515840.0	5790090.0	3478850.0	2747170.0	1747550.0	2488160.0	1434750.0	1913560.0	3751920.0	6546500.0	3562830.0	3539120.0	3550410.0	4118020.0	3603330.0	4000890.0
ENSMUSG00000008730	Hipk1	648000.0	562566.0	1092210.0	548514.0	630500.0	723661.0	568253.0	246478.0	983467.0	286799.0	1327320.0	353067.0	534510.0	476223.0	612042.0	864090.0	749519.0	1227060.0	530649.0	855365.0
ENSMUSG00000008763	Man1a2	2850800.0	1365900.0	4864000.0	3312530.0	4568820.0	3267350.0	152969.0	2194350.0	1290730.0	49319.0	1826330.0	265640.0	131754.0	406368.0	6400310.0	1315950.0	10371.6	14287.3	1857570.0	1232960.0
ENSMUSG00000008789	Ceacam5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8197.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000008822	Acyp1	2430880.0	3383300.0	3343760.0	6551430.0	3332630.0	4773840.0	4862570.0	4789370.0	2651410.0	4270320.0	3212570.0	8572810.0	5779060.0	7188450.0	3131150.0	3140170.0	6214420.0	1534330.0	7450180.0	2105800.0
ENSMUSG00000008855	Hdac5	100267.0	158069.0	2001980.0	915480.0	738109.0	540958.0	467904.0	3670.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	94765.5	2619170.0	895499.0	0.0	332364.0
ENSMUSG00000008859	Rala	80990.9	173530.0	78427.0	52497.6	457638.0	189695.0	4611.0	363318.0	63395.5	602040.0	34101.9	621725.0	74742.0	12837.5	67296.8	44859.4	6164.1	55182.9	10566.7	308926.0
ENSMUSG00000008892	Vdac3	893997.0	1038360.0	1219370.0	1004890.0	476945.0	968850.0	928879.0	821894.0	411042.0	1034950.0	446886.0	1088060.0	1426340.0	1295730.0	977448.0	1160420.0	1689030.0	1185450.0	1534770.0	965386.0
ENSMUSG00000008932	Slc1a7	5895.2	2214.8	0.0	2469.5	2407.6	0.0	0.0	2130.9	0.0	2807.6	5709.7	2543.9	0.0	5896.3	0.0	0.0	0.0	0.0	0.0	2273.1
ENSMUSG00000008958	Vps72	19050800.0	6229630.0	5133570.0	10383400.0	10905100.0	7744290.0	7655500.0	5142150.0	4422680.0	44917.8	7861060.0	4322960.0	9258400.0	2756250.0	2059830.0	9112490.0	4203650.0	6927790.0	7883040.0	9005710.0
ENSMUSG00000008976	Gabpa	3279390.0	2511160.0	3297880.0	2277550.0	3030190.0	1817890.0	2295560.0	1920800.0	2431430.0	2371390.0	3265340.0	2338160.0	3672180.0	2833880.0	3529600.0	3022240.0	2044750.0	3041490.0	2608250.0	2704230.0
ENSMUSG00000008999	Bmp7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	124237.0	0.0	0.0	0.0	0.0	98358.9	47413.6	0.0	1100.1
ENSMUSG00000009013	Dynll1	13699500.0	13219100.0	14391100.0	13248300.0	14333900.0	14908500.0	14536400.0	14244800.0	16551600.0	16304000.0	14325300.0	16265100.0	14046100.0	19250400.0	18720200.0	15327100.0	19423600.0	17301500.0	18032700.0	13742600.0
ENSMUSG00000009030	Pdcl	713963.0	452591.0	1729700.0	350848.0	2089250.0	708861.0	1771880.0	1381460.0	837651.0	38644.4	671493.0	917231.0	442029.0	92300.5	1070520.0	493215.0	1128270.0	359174.0	593831.0	1049850.0
ENSMUSG00000009035	Tmem184b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17524.4	0.0	0.0	0.0	0.0	19264.4	0.0	14840.7	0.0	5524.4	0.0	0.0
ENSMUSG00000009073	Nf2	1936370.0	957371.0	2627590.0	350070.0	828528.0	825161.0	953070.0	1075530.0	576727.0	829177.0	1549720.0	2068260.0	626930.0	605078.0	1227530.0	1086000.0	691314.0	667725.0	396994.0	1035460.0
ENSMUSG00000009075	Cabp7	14891.9	35281.8	43332.7	22710.0	32120.0	21836.9	27087.7	33722.8	7704.4	19225.5	33240.5	14611.0	39944.3	19909.5	23664.5	35964.8	27399.6	34332.3	38924.5	27206.7
ENSMUSG00000009076	Zmat5	8044260.0	6787730.0	10117800.0	7214140.0	6859530.0	6283180.0	6912160.0	6663030.0	4612430.0	8179610.0	7582340.0	5635560.0	8261400.0	7865150.0	9319940.0	6749460.0	9082100.0	8536390.0	10464000.0	6884100.0
ENSMUSG00000009079	Ewsr1	466999.0	1247200.0	1257430.0	535433.0	802382.0	537610.0	314321.0	1027110.0	832663.0	223510.0	3399650.0	511726.0	684825.0	282102.0	2206540.0	1123550.0	1833340.0	604732.0	1774090.0	585383.0
ENSMUSG00000009090	Ap1b1	852676.0	2437120.0	592281.0	3162880.0	3151010.0	1202760.0	943222.0	2581450.0	1200870.0	55759.8	3468940.0	2064200.0	2791940.0	1634140.0	5322400.0	7393.6	2660810.0	1297530.0	3089820.0	1697210.0
ENSMUSG00000009092	Derl3	23305.4	344322.0	10006.8	987846.0	164291.0	65648.9	683856.0	325464.0	996646.0	1180730.0	695959.0	1104570.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	593085.0
ENSMUSG00000009112	Bcl2l13	393422.0	252212.0	308837.0	190358.0	469597.0	116929.0	339804.0	122862.0	16387.9	223600.0	912557.0	59203.8	347938.0	32256.9	183527.0	329491.0	211581.0	382604.0	355598.0	386040.0
ENSMUSG00000009114	2610028H24Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1006050.0	10846.7	4955.6	102483.0	0.0	3942.3	0.0	0.0
ENSMUSG00000009145	Dqx1	16672.7	4193.2	210867.0	203385.0	0.0	3423.0	29554.7	0.0	3629.2	5518.7	1818.9	236306.0	1610.4	19630.2	1719.2	1501.6	3836.8	4502.4	8507.5	247296.0
ENSMUSG00000009207	Lnp	734880.0	748732.0	1044270.0	413222.0	358656.0	389231.0	1299110.0	87988.5	870971.0	80937.3	2779960.0	2036530.0	302613.0	725971.0	456783.0	113848.0	374538.0	382681.0	663496.0	1292100.0
ENSMUSG00000009216	Fam163b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2024.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000009291	Pttg1ip	27738500.0	25417200.0	27124300.0	25892600.0	25104700.0	24988400.0	23993700.0	20697400.0	32308000.0	26208300.0	33052000.0	27832600.0	13367100.0	20748100.0	19599300.0	16911000.0	31044400.0	23091500.0	22662600.0	24466500.0
ENSMUSG00000009292	Trpm2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5654.0	4544.4	4558.8	2071.6	2994.3	7280.7	10617.6	0.0	5919.4	0.0	9454.0	913.4
ENSMUSG00000009293	Ube2g2	59725.7	293468.0	186649.0	2658530.0	996221.0	492635.0	941774.0	2089910.0	755643.0	1927140.0	1233010.0	153733.0	247383.0	62769.7	5498.9	2565140.0	33815.5	106091.0	227222.0	40198.5
ENSMUSG00000009356	Lpo	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26845.1	6076.4	233053.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2915590.0
ENSMUSG00000009394	Syn2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1484.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3243.0	0.0	0.0
ENSMUSG00000009406	Elk1	0.0	10661.1	40803.6	14870.6	96985.7	6880.4	183885.0	238617.0	486751.0	45014.5	21872.0	11711.0	66310.6	36581.4	48728.4	35068.0	306630.0	96635.3	31626.6	62514.9
ENSMUSG00000009418	Nav1	0.0	341.1	34121.6	6869.6	86296.9	41569.2	28784.3	4247.8	1297.8	27204.4	852.2	376.3	65827.4	37745.6	22926.3	177742.0	0.0	1278.0	373.3	26921.0
ENSMUSG00000009470	Tnpo1	184997.0	431943.0	352519.0	263405.0	430205.0	318717.0	443965.0	294124.0	723800.0	165300.0	386236.0	600591.0	246151.0	505126.0	354741.0	593836.0	283867.0	257414.0	242514.0	417996.0
ENSMUSG00000009487	Otog	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	418.3	4068.2	475.4	30627.4	425.2	0.0
ENSMUSG00000009535	Rnmt	2885670.0	2966030.0	3954580.0	3224840.0	5364960.0	3618130.0	3812640.0	4643950.0	6072330.0	2531390.0	6017290.0	4537760.0	3295100.0	2984060.0	2608260.0	5022920.0	6258550.0	3657940.0	4535690.0	3403480.0
ENSMUSG00000009549	Srp14	8063070.0	7876990.0	7268750.0	8031260.0	7686820.0	6222500.0	8234250.0	8418590.0	9155980.0	10518800.0	11053800.0	9250990.0	7474950.0	10876800.0	7892830.0	6915540.0	9857560.0	8215190.0	11674400.0	7595290.0
ENSMUSG00000009551	6330409D20Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4981.0	0.0	0.0
ENSMUSG00000009555	Cdk9	1304100.0	976888.0	1036840.0	472020.0	2158150.0	5122370.0	1834820.0	840699.0	2027750.0	1067190.0	4593700.0	756023.0	1362290.0	1677860.0	268551.0	2266530.0	1005680.0	1373380.0	491218.0	469080.0
ENSMUSG00000009563	Tor2a	16626700.0	4422240.0	4595230.0	9253770.0	5147180.0	6904920.0	8572900.0	12783700.0	8819940.0	3989130.0	3084680.0	2348680.0	1549650.0	2055150.0	3383420.0	2267090.0	6877570.0	6803410.0	3094820.0	8972360.0
ENSMUSG00000009566	Fpgs	2513710.0	11942600.0	684582.0	920964.0	2841820.0	942122.0	1109340.0	3568610.0	16921.0	525020.0	166905.0	2478590.0	25629.8	933411.0	937927.0	1626990.0	1561020.0	1066840.0	380571.0	2118310.0
ENSMUSG00000009569	Mkl2	62072.6	6200.1	45686.2	15438.6	765780.0	15376.1	805.2	457.6	558105.0	595.9	1796.9	6142.5	0.0	2469.0	1649.9	0.0	0.0	20083.2	1112800.0	44719.2
ENSMUSG00000009575	Cbx5	7378440.0	4720260.0	8813950.0	5003770.0	7641610.0	4808550.0	5566670.0	5038350.0	5776890.0	7483820.0	11581600.0	10651300.0	4604850.0	6086540.0	3260970.0	9598920.0	5449910.0	4841910.0	2471910.0	4764430.0
ENSMUSG00000009585	Apobec3	1449130.0	282361.0	1052640.0	887624.0	7670.8	26651.0	751405.0	916410.0	495682.0	18769.4	166353.0	782131.0	1264690.0	17474.7	1079820.0	62304.1	1651670.0	2342040.0	1484480.0	1283890.0
ENSMUSG00000009614	Sardh	1078780.0	2281890.0	957753.0	585680.0	1013790.0	1093280.0	3559740.0	2574650.0	3655070.0	237961.0	5899130.0	5625920.0	2950760.0	2822220.0	107486.0	4306490.0	4518060.0	1900430.0	1744770.0	737603.0
ENSMUSG00000009621	Vav2	372663.0	139990.0	52675.3	138418.0	17666.4	1214130.0	307194.0	29906.2	0.0	0.0	1126.0	0.0	41675.1	0.0	0.0	931.8	29342.7	925.5	67757.5	2281550.0
ENSMUSG00000009628	Tex15	297025.0	282210.0	1060780.0	280638.0	1381660.0	653340.0	830379.0	820671.0	1318880.0	838256.0	720147.0	26647.3	893476.0	3747.6	83148.4	0.0	840761.0	673510.0	0.0	566428.0
ENSMUSG00000009630	Ppp2cb	340163.0	755372.0	1021480.0	394495.0	554324.0	843292.0	65406.9	969328.0	802687.0	1883670.0	1131990.0	1209620.0	562313.0	76926.2	520444.0	420102.0	641611.0	585584.0	451728.0	1133500.0
ENSMUSG00000009640	Dmap1	832338.0	1193000.0	831923.0	1332710.0	989293.0	538679.0	2180610.0	1248770.0	30231.2	1669990.0	1092240.0	36644.0	2847790.0	955706.0	185410.0	1309370.0	94852.2	1233970.0	2504390.0	1472790.0
ENSMUSG00000009647	Mcu	117961.0	236583.0	13537.0	266027.0	251308.0	221116.0	684589.0	553155.0	800029.0	46627.5	252750.0	262403.0	32163.5	219680.0	326553.0	327558.0	188081.0	152384.0	151599.0	389819.0
ENSMUSG00000009670	Tex11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48577.4	0.0	1921.2	536809.0	11805.6	666415.0	619193.0	0.0	2206.4	408458.0	73032.1
ENSMUSG00000009681	Bcr	27957.3	2178.5	13197.1	31672.1	3978.2	10615.6	83719.4	25853.7	349540.0	119097.0	134377.0	134534.0	827.8	6070.0	0.0	39545.8	0.0	0.0	12087.6	11300.9
ENSMUSG00000009687	Fxyd5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12902.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000009733	Tfcp2	1222150.0	762279.0	700213.0	948487.0	1236740.0	664960.0	895716.0	763353.0	1013920.0	767283.0	921986.0	938765.0	1276630.0	777891.0	623609.0	681155.0	1187920.0	1345940.0	1276350.0	1173720.0
ENSMUSG00000009739	Pou6f1	1556260.0	1426940.0	1635750.0	649997.0	226914.0	504574.0	826643.0	555508.0	44611.5	291379.0	935357.0	454082.0	135063.0	1469350.0	933616.0	451522.0	778340.0	706112.0	295427.0	193133.0
ENSMUSG00000009741	Ubp1	212565.0	290945.0	291562.0	62640.9	572401.0	248783.0	117208.0	832420.0	873220.0	621188.0	843694.0	546575.0	137466.0	100901.0	516398.0	449075.0	108052.0	248821.0	18321.7	263512.0
ENSMUSG00000009772	Nuak2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1811.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1599.2
ENSMUSG00000009828	Ick	45582.9	69896.0	172376.0	801885.0	349653.0	13497.3	304870.0	0.0	4275.3	5194.8	347671.0	1419.4	15566.2	89539.5	0.0	0.0	0.0	1852.7	0.0	1370760.0
ENSMUSG00000009863	Sdhb	2559440.0	1968420.0	2681940.0	2733140.0	3223500.0	2367430.0	3126220.0	2418040.0	2514770.0	2290500.0	1251300.0	3048680.0	2951130.0	3779090.0	1234480.0	2544490.0	2299320.0	1217500.0	2891670.0	824463.0
ENSMUSG00000009876	Cox4i2	589012.0	455271.0	1468510.0	563672.0	432698.0	641748.0	653129.0	465158.0	691672.0	2802770.0	480581.0	2743500.0	2658010.0	2106860.0	2066730.0	1143990.0	2380720.0	1630760.0	2172130.0	1864000.0
ENSMUSG00000009894	Snap47	1161990.0	28798.5	1379720.0	322747.0	1525200.0	1136010.0	701144.0	561379.0	976240.0	1405160.0	1454630.0	815379.0	22739.4	1890270.0	10504.4	916293.0	285128.0	0.0	47784.7	40294.8
ENSMUSG00000009905	Kdsr	119704.0	86574.0	56647.4	64907.6	344563.0	153047.0	465671.0	189779.0	355910.0	99293.2	360304.0	239347.0	29018.7	104566.0	47260.6	407968.0	71687.7	491096.0	63972.9	364916.0
ENSMUSG00000009907	Vps4b	589359.0	520754.0	314416.0	606388.0	359625.0	285786.0	2149530.0	264290.0	178932.0	86758.1	454795.0	62198.0	89784.1	294139.0	44832.6	248408.0	32930.9	101589.0	17677.2	894039.0
ENSMUSG00000009927	Rps25	4112310.0	3591760.0	4074390.0	4225080.0	3858800.0	4203390.0	3698120.0	3673730.0	4259610.0	3964530.0	4496840.0	3992500.0	4697580.0	5440630.0	4807630.0	4429020.0	4953550.0	4229670.0	5021650.0	3807530.0
ENSMUSG00000009941	Nxf2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	316178.0	3859.9	3763.4	3200.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000009995	Taz	1710490.0	5116580.0	361212.0	4069750.0	1312670.0	436033.0	10572.7	3591080.0	52590.6	26906.5	527849.0	499394.0	0.0	305723.0	0.0	10670.6	3505170.0	30908.0	455676.0	344863.0
ENSMUSG00000010021	Kif19a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	441849.0
ENSMUSG00000010025	Aldh3a2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15531.3	0.0	0.0
ENSMUSG00000010045	Tmem115	53388.6	5400.1	0.0	3019.3	44384.2	56200.0	475317.0	291156.0	40081.0	7387.1	0.0	0.0	0.0	194260.0	0.0	0.0	0.0	0.0	0.0	117943.0
ENSMUSG00000010048	Ifrd2	776192.0	734773.0	91249.0	901362.0	1496510.0	1056930.0	412201.0	742758.0	232786.0	68900.1	1774430.0	104977.0	354553.0	258819.0	48628.9	420419.0	728205.0	63328.5	25895.7	304629.0
ENSMUSG00000010051	Hyal1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1904.5	4799.2	0.0
ENSMUSG00000010054	Tusc2	17495.6	352380.0	33779.2	406401.0	387402.0	8047.0	0.0	273289.0	0.0	237814.0	180127.0	389730.0	56441.4	0.0	0.0	0.0	155760.0	140648.0	58671.4	105964.0
ENSMUSG00000010057	Nprl2	569797.0	7151.3	8200.9	1138070.0	888053.0	154001.0	1257270.0	950872.0	311229.0	0.0	0.0	4144.3	922132.0	189705.0	774375.0	3741.8	4739.8	43982.2	4221.5	978213.0
ENSMUSG00000010064	Slc38a3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6040.8	2344.8	582276.0	2133.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000010067	Rassf1	250214.0	484763.0	1439830.0	590320.0	4138.0	901371.0	16523.6	3371.7	0.0	0.0	0.0	0.0	1326130.0	15557.5	0.0	7854.8	9428.6	0.0	0.0	47008.9
ENSMUSG00000010086	Rnf112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1943.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000010095	Slc3a2	554788.0	1704680.0	1177170.0	1132350.0	1106050.0	1188570.0	1162310.0	2156210.0	26926.5	93612.8	621811.0	718756.0	1065740.0	610309.0	603555.0	1130620.0	210385.0	201366.0	701121.0	1070650.0
ENSMUSG00000010097	Nxf1	3711060.0	1987150.0	2766130.0	2989950.0	3684810.0	4142100.0	3543460.0	3626200.0	3268460.0	2004190.0	2987210.0	1656990.0	2265130.0	2782770.0	2550140.0	2631510.0	4159130.0	2716970.0	2834570.0	3021300.0
ENSMUSG00000010110	Stx5a	2025270.0	1144830.0	3057280.0	881830.0	1057280.0	2661080.0	1758270.0	2153670.0	949999.0	55603.0	1785680.0	1422800.0	1746010.0	713708.0	213164.0	972124.0	937579.0	1547760.0	1952600.0	2561220.0
ENSMUSG00000010142	Tnfrsf13b	3421570.0	3792970.0	2074440.0	1105900.0	136845.0	652224.0	2905080.0	70264.3	4168120.0	159246.0	394509.0	210929.0	206240.0	210690.0	1954.1	3432.3	196009.0	203206.0	4560790.0	10668.6
ENSMUSG00000010175	Prox1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	452.7	0.0	0.0
ENSMUSG00000010205	Raver1	149603.0	313123.0	522765.0	199975.0	223494.0	203410.0	303418.0	376222.0	222188.0	389863.0	652462.0	176705.0	100486.0	339354.0	129282.0	7381.3	569754.0	155734.0	292148.0	233034.0
ENSMUSG00000010277	2610507B11Rik	965748.0	381108.0	2569050.0	212615.0	562000.0	1406180.0	65251.7	650897.0	1436550.0	1829210.0	986207.0	254734.0	912141.0	1483420.0	2454280.0	2359810.0	118687.0	118409.0	497642.0	606514.0
ENSMUSG00000010290	AI597479	786667.0	561474.0	326125.0	536530.0	515139.0	22324.1	26795.4	727260.0	594822.0	26102.6	347093.0	12264.7	0.0	0.0	178694.0	3439.7	313584.0	973167.0	9459.9	22382.1
ENSMUSG00000010307	Tmem86a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	916504.0	0.0	0.0	0.0
ENSMUSG00000010311	Optc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3969.2	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000010342	Tex14	1339040.0	32816.8	11225.1	11066.5	73579.5	7164.2	0.0	0.0	24350.3	4049650.0	24300.3	21493.3	145346.0	49907.4	3403.8	588958.0	55242.4	13572.2	9673.2	9759.8
ENSMUSG00000010358	Ifi35	1415000.0	932283.0	1907110.0	1697470.0	1925850.0	2434160.0	1941860.0	2000190.0	779737.0	1941560.0	2818280.0	1939100.0	2010770.0	1879590.0	797387.0	650602.0	1952250.0	2291830.0	658408.0	2080590.0
ENSMUSG00000010362	Rdm1	3439100.0	1969210.0	2691060.0	1327720.0	4759150.0	786898.0	969491.0	3974450.0	2494720.0	6781250.0	33257.1	78630.2	2125410.0	3333190.0	3145140.0	1667460.0	4786510.0	3496010.0	3986530.0	4267780.0
ENSMUSG00000010376	Nedd8	9678020.0	9521290.0	9980460.0	11137800.0	10143000.0	8563860.0	10451300.0	8703930.0	13804700.0	13678700.0	13923300.0	13760300.0	11661800.0	13400200.0	13130400.0	9627800.0	16374300.0	10052900.0	15207600.0	12128600.0
ENSMUSG00000010392	Gosr1	7496020.0	4067630.0	1959000.0	5179300.0	4246960.0	5887320.0	4973340.0	1714720.0	3392830.0	6448040.0	632363.0	4999740.0	7809800.0	3307830.0	6825350.0	2843490.0	8722140.0	6501410.0	6532170.0	8315950.0
ENSMUSG00000010406	Mrpl52	9336050.0	9678470.0	9072150.0	12587800.0	10021800.0	10370400.0	12877200.0	7657390.0	12359000.0	8848200.0	10702100.0	9739650.0	8656800.0	10287500.0	14393700.0	6514810.0	12542800.0	11859800.0	16506900.0	7516340.0
ENSMUSG00000010435	Spaca7	17585.2	25822.5	14759.9	0.0	70302.9	0.0	15235.8	12343.7	32365.2	16342.3	31302.6	13682.1	13357.6	16418.5	0.0	0.0	31335.6	0.0	0.0	0.0
ENSMUSG00000010453	Kansl3	438549.0	472688.0	386299.0	311868.0	625609.0	549814.0	545156.0	688536.0	580024.0	351573.0	758308.0	276539.0	496896.0	722379.0	155676.0	284924.0	237055.0	747994.0	240197.0	386004.0
ENSMUSG00000010476	Ebf3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	84635.3	0.0	0.0	0.0	0.0
ENSMUSG00000010492	Gm16119	3714930.0	2354810.0	750950.0	7139280.0	4120680.0	4518350.0	3940260.0	3833730.0	2771890.0	83344.4	4181460.0	3643520.0	0.0	218182.0	1393020.0	4776090.0	0.0	3207180.0	4361820.0	0.0
ENSMUSG00000010517	Faf1	187268.0	349686.0	237785.0	86503.4	4551.5	23464.8	202790.0	166021.0	231721.0	119732.0	565495.0	177619.0	20227200.0	24496900.0	380620.0	42374.9	250062.0	14959.0	56243.6	144355.0
ENSMUSG00000010538	Tsacc	1545790.0	1309510.0	458035.0	777783.0	717054.0	1029810.0	745538.0	1244610.0	0.0	1009680.0	940793.0	250831.0	866431.0	856596.0	2242410.0	47065.8	1132190.0	0.0	465414.0	1072810.0
